Date,Stock,close_price
2020-07-22,CVCB3.SA,21.899999618530273
2020-07-22,B3SA3.SA,66.69999694824219
2020-07-22,ELET3.SA,39.11000061035156
2020-07-22,BBSE3.SA,28.32999992370605
2020-07-22,CCRO3.SA,14.770000457763672
2020-07-22,AZUL4.SA,21.68000030517578
2020-07-22,ENBR3.SA,18.11000061035156
2020-07-22,CSNA3.SA,11.8100004196167
2020-07-22,CMIG4.SA,11.910099983215332
2020-07-22,BEEF3.SA,14.270000457763672
2020-07-22,CIEL3.SA,5.519999980926514
2020-07-22,ENGI11.SA,48.41999816894531
2020-07-22,GOAU4.SA,7.96999979019165
2020-07-22,EZTC3.SA,40.79999923706055
2020-07-22,BBDC3.SA,21.13999938964844
2020-07-22,COGN3.SA,9.390000343322754
2020-07-22,CSAN3.SA,84.0199966430664
2020-07-22,BRKM5.SA,24.21999931335449
2020-07-22,CPFE3.SA,31.709999084472656
2020-07-22,GGBR4.SA,16.739999771118164
2020-07-22,EGIE3.SA,44.40999984741211
2020-07-22,BBAS3.SA,35.20000076293945
2020-07-22,BBDC4.SA,22.82999992370605
2020-07-22,BRFS3.SA,20.57999992370605
2020-07-22,ELET6.SA,39.68999862670898
2020-07-22,BRDT3.SA,23.6299991607666
2020-07-22,ECOR3.SA,13.949999809265135
2020-07-23,SULA11.SA,50.290000915527344
2020-07-23,IRBR3.SA,7.8499999046325675
2020-07-23,RAIL3.SA,22.75
2020-07-23,BRDT3.SA,23.15999984741211
2020-07-23,GGBR4.SA,16.389999389648438
2020-07-23,CCRO3.SA,14.600000381469727
2020-07-23,AZUL4.SA,20.950000762939453
2020-07-23,LREN3.SA,41.06999969482422
2020-07-23,WEGE3.SA,66.98000335693361
2020-07-23,JBSS3.SA,22.36000061035156
2020-07-23,HYPE3.SA,33.740001678466804
2020-07-23,ENBR3.SA,17.950000762939453
2020-07-23,CSNA3.SA,11.649999618530273
2020-07-23,BBAS3.SA,34.34999847412109
2020-07-23,NTCO3.SA,42.79999923706055
2020-07-23,EZTC3.SA,39.4900016784668
2020-07-23,BBDC3.SA,20.8799991607666
2020-07-23,BEEF3.SA,14.0
2020-07-23,VIVT4.SA,49.58000183105469
2020-07-23,TOTS3.SA,26.229999542236328
2020-07-23,RADL3.SA,22.8799991607666
2020-07-23,BRFS3.SA,20.399999618530273
2020-07-23,CIEL3.SA,5.21999979019165
2020-07-23,ITUB4.SA,26.5
2020-07-23,GOAU4.SA,7.670000076293945
2020-07-23,HAPV3.SA,64.30999755859375
2020-07-23,BRAP4.SA,40.97000122070313
2020-07-23,MULT3.SA,21.809999465942386
2020-07-23,MRFG3.SA,15.15999984741211
2020-07-23,B3SA3.SA,65.51999664306639
2020-07-23,ECOR3.SA,13.600000381469727
2020-07-23,VVAR3.SA,19.799999237060547
2020-07-23,ELET6.SA,39.2400016784668
2020-07-23,TAEE11.SA,28.170000076293945
2020-07-23,FLRY3.SA,24.290000915527344
2020-07-23,IGTA3.SA,34.240001678466804
2020-07-23,SANB11.SA,28.959999084472656
2020-07-23,LAME4.SA,35.7599983215332
2020-07-23,BRML3.SA,10.420000076293944
2020-07-23,CYRE3.SA,26.36000061035156
2020-07-23,BRKM5.SA,24.03000068664551
2020-07-23,MRVE3.SA,19.920000076293945
2020-07-23,KLBN11.SA,21.36000061035156
2020-07-23,CSAN3.SA,82.95999908447266
2020-07-23,EMBR3.SA,8.220000267028809
2020-07-23,HGTX3.SA,14.779999732971193
2020-07-23,SBSP3.SA,61.20000076293945
2020-07-23,GNDI3.SA,67.20999908447266
2020-07-23,RENT3.SA,45.88000106811523
2020-07-23,MGLU3.SA,80.4000015258789
2020-07-23,BTOW3.SA,119.59600067138672
2020-07-23,BPAC11.SA,87.4000015258789
2020-07-23,EGIE3.SA,43.79999923706055
2020-07-23,TIMP3.SA,14.770000457763672
2020-07-23,CVCB3.SA,21.100000381469727
2020-07-23,SUZB3.SA,40.7400016784668
2020-07-23,VALE3.SA,58.849998474121094
2020-07-23,GOLL4.SA,19.100000381469727
2020-07-23,ELET3.SA,38.459999084472656
2020-07-23,ENGI11.SA,48.540000915527344
2020-07-23,EQTL3.SA,24.209999084472656
2020-07-23,ITSA4.SA,10.369999885559082
2020-07-23,PRIO3.SA,39.5
2020-07-23,COGN3.SA,8.75
2020-07-23,CMIG4.SA,11.660400390625
2020-07-23,PCAR3.SA,74.20999908447266
2020-07-23,PETR3.SA,23.229999542236328
2020-07-23,USIM5.SA,7.309999942779541
2020-07-23,BBDC4.SA,22.5
2020-07-23,YDUQ3.SA,34.049999237060554
2020-07-23,CPFE3.SA,31.59000015258789
2020-07-23,PETR4.SA,22.56999969482422
2020-07-23,QUAL3.SA,28.520000457763672
2020-07-23,BBSE3.SA,27.8700008392334
2020-07-23,CRFB3.SA,20.5
2020-07-23,UGPA3.SA,19.149999618530273
2020-07-23,ABEV3.SA,14.399999618530273
2020-07-24,ABEV3.SA,14.93000030517578
2020-07-24,RAIL3.SA,22.299999237060547
2020-07-24,ITSA4.SA,10.449999809265137
2020-07-24,BRML3.SA,10.300000190734863
2020-07-24,BBDC3.SA,20.71999931335449
2020-07-24,CRFB3.SA,20.6299991607666
2020-07-24,TAEE11.SA,28.420000076293945
2020-07-24,CYRE3.SA,25.84000015258789
2020-07-24,MRVE3.SA,19.479999542236328
2020-07-24,PETR3.SA,23.32999992370605
2020-07-24,UGPA3.SA,19.149999618530273
2020-07-24,CVCB3.SA,20.63999938964844
2020-07-24,EMBR3.SA,8.020000457763674
2020-07-24,HGTX3.SA,14.619999885559082
2020-07-24,GNDI3.SA,68.05999755859375
2020-07-24,SANB11.SA,29.03000068664551
2020-07-24,BPAC11.SA,86.4000015258789
2020-07-24,RENT3.SA,44.70000076293945
2020-07-24,YDUQ3.SA,33.450000762939446
2020-07-24,TIMP3.SA,14.40999984741211
2020-07-24,BTOW3.SA,121.18000030517578
2020-07-24,MULT3.SA,21.3700008392334
2020-07-24,PCAR3.SA,74.9000015258789
2020-07-24,VVAR3.SA,19.540000915527344
2020-07-24,FLRY3.SA,24.43000030517578
2020-07-24,GOLL4.SA,18.84000015258789
2020-07-24,LREN3.SA,41.20000076293945
2020-07-24,ELET3.SA,38.099998474121094
2020-07-24,VIVT4.SA,49.27000045776367
2020-07-24,SULA11.SA,50.77000045776367
2020-07-24,BRFS3.SA,20.32999992370605
2020-07-24,EQTL3.SA,24.63999938964844
2020-07-24,BBAS3.SA,33.950000762939446
2020-07-24,BRDT3.SA,22.95000076293945
2020-07-24,HYPE3.SA,34.25
2020-07-24,GGBR4.SA,17.139999389648438
2020-07-24,PETR4.SA,22.729999542236328
2020-07-24,EGIE3.SA,44.18999862670898
2020-07-24,CPFE3.SA,32.220001220703125
2020-07-24,MGLU3.SA,79.66999816894531
2020-07-24,SUZB3.SA,42.29999923706055
2020-07-24,LAME4.SA,35.529998779296875
2020-07-24,SBSP3.SA,61.540000915527344
2020-07-24,BBDC4.SA,22.63999938964844
2020-07-24,BRKM5.SA,24.13999938964844
2020-07-24,USIM5.SA,7.550000190734862
2020-07-24,ELET6.SA,39.04999923706055
2020-07-24,ECOR3.SA,13.720000267028807
2020-07-24,MRFG3.SA,14.829999923706055
2020-07-24,BRAP4.SA,41.34000015258789
2020-07-24,COGN3.SA,8.279999732971191
2020-07-24,B3SA3.SA,65.34999847412111
2020-07-24,PRIO3.SA,38.4900016784668
2020-07-24,BBSE3.SA,28.0
2020-07-24,IGTA3.SA,33.68000030517578
2020-07-24,CCRO3.SA,14.640000343322756
2020-07-24,KLBN11.SA,21.549999237060547
2020-07-24,VALE3.SA,58.599998474121094
2020-07-24,NTCO3.SA,42.599998474121094
2020-07-24,CSNA3.SA,11.609999656677244
2020-07-24,BEEF3.SA,14.0
2020-07-24,QUAL3.SA,28.20000076293945
2020-07-24,TOTS3.SA,26.36000061035156
2020-07-24,RADL3.SA,22.82999992370605
2020-07-24,ENGI11.SA,48.11000061035156
2020-07-24,CIEL3.SA,5.269999980926514
2020-07-24,ENBR3.SA,18.36000061035156
2020-07-24,ITUB4.SA,26.46999931335449
2020-07-24,HAPV3.SA,65.69000244140625
2020-07-24,JBSS3.SA,22.06999969482422
2020-07-24,GOAU4.SA,7.889999866485597
2020-07-24,CMIG4.SA,11.535499572753904
2020-07-24,AZUL4.SA,20.540000915527344
2020-07-24,IRBR3.SA,8.340000152587889
2020-07-24,EZTC3.SA,39.43999862670898
2020-07-24,WEGE3.SA,66.70999908447266
2020-07-24,CSAN3.SA,82.44000244140625
2020-07-27,NTCO3.SA,43.18000030517578
2020-07-27,BRAP4.SA,43.63999938964844
2020-07-27,PCAR3.SA,75.30000305175781
2020-07-27,ENGI11.SA,49.5
2020-07-27,B3SA3.SA,66.23000335693361
2020-07-27,VIVT4.SA,49.75
2020-07-27,RADL3.SA,23.53199958801269
2020-07-27,TOTS3.SA,26.239999771118164
2020-07-27,VVAR3.SA,18.90999984741211
2020-07-27,FLRY3.SA,24.29999923706055
2020-07-27,ELET3.SA,39.29999923706055
2020-07-27,QUAL3.SA,28.60000038146973
2020-07-27,MRFG3.SA,14.880000114440918
2020-07-27,SANB11.SA,29.670000076293945
2020-07-27,LREN3.SA,40.0
2020-07-27,BEEF3.SA,14.079999923706055
2020-07-27,ITSA4.SA,11.020000457763672
2020-07-27,BRML3.SA,10.130000114440918
2020-07-27,CYRE3.SA,25.979999542236328
2020-07-27,IGTA3.SA,33.77000045776367
2020-07-27,CSAN3.SA,83.0
2020-07-27,TAEE11.SA,28.63999938964844
2020-07-27,EZTC3.SA,39.5099983215332
2020-07-27,COGN3.SA,8.329999923706055
2020-07-27,USIM5.SA,8.090000152587889
2020-07-27,BBAS3.SA,34.90999984741211
2020-07-27,BRDT3.SA,22.920000076293945
2020-07-27,HYPE3.SA,36.25
2020-07-27,PETR4.SA,23.20000076293945
2020-07-27,GGBR4.SA,17.84000015258789
2020-07-27,GOAU4.SA,8.25
2020-07-27,IRBR3.SA,8.170000076293945
2020-07-27,EQTL3.SA,25.01000022888184
2020-07-27,EGIE3.SA,44.36999893188477
2020-07-27,CPFE3.SA,33.009998321533196
2020-07-27,BRFS3.SA,20.1200008392334
2020-07-27,MGLU3.SA,79.3499984741211
2020-07-27,HAPV3.SA,64.62000274658203
2020-07-27,SUZB3.SA,41.66999816894531
2020-07-27,LAME4.SA,35.06999969482422
2020-07-27,SBSP3.SA,60.88999938964844
2020-07-27,PETR3.SA,23.770000457763672
2020-07-27,ITUB4.SA,27.79999923706055
2020-07-27,BRKM5.SA,24.040000915527344
2020-07-27,ELET6.SA,39.77999877929688
2020-07-27,ECOR3.SA,13.579999923706055
2020-07-27,GOLL4.SA,18.520000457763672
2020-07-27,CIEL3.SA,5.239999771118164
2020-07-27,SULA11.SA,50.16999816894531
2020-07-27,BBDC4.SA,23.68000030517578
2020-07-27,PRIO3.SA,40.13999938964844
2020-07-27,CRFB3.SA,21.36000061035156
2020-07-27,HGTX3.SA,14.869999885559082
2020-07-27,UGPA3.SA,19.38999938964844
2020-07-27,BBSE3.SA,28.489999771118164
2020-07-27,CVCB3.SA,21.01000022888184
2020-07-27,TIMP3.SA,14.56999969482422
2020-07-27,GNDI3.SA,67.01000213623047
2020-07-27,CCRO3.SA,14.760000228881836
2020-07-27,BPAC11.SA,87.70999908447266
2020-07-27,ABEV3.SA,15.279999732971193
2020-07-27,RENT3.SA,45.40999984741211
2020-07-27,MRVE3.SA,19.65999984741211
2020-07-27,ENBR3.SA,18.489999771118164
2020-07-27,YDUQ3.SA,33.400001525878906
2020-07-27,WEGE3.SA,69.94999694824219
2020-07-27,BTOW3.SA,120.5
2020-07-27,JBSS3.SA,21.979999542236328
2020-07-27,EMBR3.SA,8.020000457763674
2020-07-27,RAIL3.SA,22.729999542236328
2020-07-27,CMIG4.SA,11.862099647521973
2020-07-27,KLBN11.SA,21.440000534057614
2020-07-27,MULT3.SA,21.26000022888184
2020-07-27,AZUL4.SA,20.709999084472656
2020-07-27,BBDC3.SA,21.57999992370605
2020-07-27,CSNA3.SA,12.239999771118164
2020-07-27,VALE3.SA,61.36999893188477
2020-07-28,SBSP3.SA,60.11999893188477
2020-07-28,HYPE3.SA,36.18000030517578
2020-07-28,CCRO3.SA,14.449999809265135
2020-07-28,BBDC4.SA,23.520000457763672
2020-07-28,EZTC3.SA,39.16999816894531
2020-07-28,JBSS3.SA,22.25
2020-07-28,EQTL3.SA,24.85000038146973
2020-07-28,BTOW3.SA,121.83000183105469
2020-07-28,ITUB4.SA,27.63999938964844
2020-07-28,BBAS3.SA,35.029998779296875
2020-07-28,WEGE3.SA,67.19000244140625
2020-07-28,BRKM5.SA,23.79999923706055
2020-07-28,HAPV3.SA,65.18000030517578
2020-07-28,BRDT3.SA,22.8700008392334
2020-07-28,GOLL4.SA,19.07999992370605
2020-07-28,RAIL3.SA,22.809999465942386
2020-07-28,GGBR4.SA,17.729999542236328
2020-07-28,PETR4.SA,22.79999923706055
2020-07-28,BRFS3.SA,21.299999237060547
2020-07-28,ABEV3.SA,15.09000015258789
2020-07-28,EGIE3.SA,43.95000076293945
2020-07-28,IRBR3.SA,8.199999809265138
2020-07-28,PCAR3.SA,77.72000122070312
2020-07-28,CVCB3.SA,21.489999771118164
2020-07-28,CPFE3.SA,31.20000076293945
2020-07-28,VALE3.SA,60.34000015258789
2020-07-28,MGLU3.SA,80.4000015258789
2020-07-28,TIMP3.SA,14.880000114440918
2020-07-28,MULT3.SA,21.59000015258789
2020-07-28,SUZB3.SA,42.0
2020-07-28,GOAU4.SA,8.170000076293945
2020-07-28,LAME4.SA,34.720001220703125
2020-07-28,BBDC3.SA,21.420000076293945
2020-07-28,PETR3.SA,23.38999938964844
2020-07-28,CIEL3.SA,5.119999885559082
2020-07-28,FLRY3.SA,24.540000915527344
2020-07-28,UGPA3.SA,19.5
2020-07-28,ELET3.SA,38.900001525878906
2020-07-28,USIM5.SA,7.989999771118164
2020-07-28,CSAN3.SA,82.6500015258789
2020-07-28,SANB11.SA,30.0
2020-07-28,HGTX3.SA,14.609999656677244
2020-07-28,EMBR3.SA,8.170000076293945
2020-07-28,BEEF3.SA,14.739999771118164
2020-07-28,CSNA3.SA,12.300000190734865
2020-07-28,NTCO3.SA,44.11999893188477
2020-07-28,LREN3.SA,40.150001525878906
2020-07-28,BRML3.SA,10.3100004196167
2020-07-28,IGTA3.SA,34.580001831054695
2020-07-28,TAEE11.SA,29.06999969482422
2020-07-28,CYRE3.SA,25.65999984741211
2020-07-28,KLBN11.SA,21.190000534057614
2020-07-28,MRVE3.SA,19.649999618530273
2020-07-28,ITSA4.SA,10.880000114440918
2020-07-28,TOTS3.SA,25.95000076293945
2020-07-28,PRIO3.SA,39.36999893188477
2020-07-28,BBSE3.SA,28.06999969482422
2020-07-28,VVAR3.SA,20.40999984741211
2020-07-28,ENGI11.SA,50.25
2020-07-28,ELET6.SA,39.65999984741211
2020-07-28,SULA11.SA,49.59000015258789
2020-07-28,ECOR3.SA,13.329999923706055
2020-07-28,CMIG4.SA,11.900500297546387
2020-07-28,COGN3.SA,9.0
2020-07-28,RENT3.SA,44.88999938964844
2020-07-28,ENBR3.SA,18.1299991607666
2020-07-28,AZUL4.SA,21.520000457763672
2020-07-28,BRAP4.SA,42.91999816894531
2020-07-28,MRFG3.SA,14.949999809265135
2020-07-28,CRFB3.SA,22.5
2020-07-28,B3SA3.SA,65.23000335693361
2020-07-28,VIVT4.SA,50.97000122070313
2020-07-28,QUAL3.SA,28.06999969482422
2020-07-28,GNDI3.SA,68.05000305175781
2020-07-28,RADL3.SA,23.5
2020-07-28,YDUQ3.SA,33.380001068115234
2020-07-28,BPAC11.SA,84.75
2020-07-29,BBDC3.SA,22.059999465942386
2020-07-29,TIMP3.SA,14.890000343322756
2020-07-29,VIVT4.SA,50.599998474121094
2020-07-29,BBSE3.SA,28.239999771118164
2020-07-29,EQTL3.SA,24.85000038146973
2020-07-29,ELET3.SA,39.75
2020-07-29,ENGI11.SA,49.38000106811523
2020-07-29,BRDT3.SA,23.290000915527344
2020-07-29,KLBN11.SA,21.049999237060547
2020-07-29,TAEE11.SA,28.940000534057614
2020-07-29,IGTA3.SA,34.580001831054695
2020-07-29,ITSA4.SA,11.130000114440918
2020-07-29,BEEF3.SA,14.09000015258789
2020-07-29,USIM5.SA,8.149999618530272
2020-07-29,UGPA3.SA,19.450000762939453
2020-07-29,FLRY3.SA,24.88999938964844
2020-07-29,ENBR3.SA,18.399999618530273
2020-07-29,EMBR3.SA,8.180000305175781
2020-07-29,BPAC11.SA,87.83000183105469
2020-07-29,BRAP4.SA,44.02999877929688
2020-07-29,ELET6.SA,40.58000183105469
2020-07-29,TOTS3.SA,26.09000015258789
2020-07-29,ITUB4.SA,28.290000915527344
2020-07-29,LAME4.SA,34.81999969482422
2020-07-29,SUZB3.SA,41.4900016784668
2020-07-29,VALE3.SA,62.95000076293945
2020-07-29,IRBR3.SA,8.180000305175781
2020-07-29,BBDC4.SA,24.26000022888184
2020-07-29,EZTC3.SA,40.099998474121094
2020-07-29,BBAS3.SA,35.95000076293945
2020-07-29,JBSS3.SA,22.170000076293945
2020-07-29,SBSP3.SA,58.959999084472656
2020-07-29,PCAR3.SA,78.63999938964844
2020-07-29,RENT3.SA,45.06999969482422
2020-07-29,CSNA3.SA,13.0
2020-07-29,PETR4.SA,23.170000076293945
2020-07-29,CPFE3.SA,31.399999618530273
2020-07-29,PRIO3.SA,39.36999893188477
2020-07-29,CSAN3.SA,84.05000305175781
2020-07-29,NTCO3.SA,47.09000015258789
2020-07-29,BRKM5.SA,23.989999771118164
2020-07-29,CRFB3.SA,22.309999465942386
2020-07-29,GNDI3.SA,67.41999816894531
2020-07-29,HGTX3.SA,15.0
2020-07-29,GOAU4.SA,8.220000267028809
2020-07-29,BTOW3.SA,123.41000366210938
2020-07-29,YDUQ3.SA,33.47999954223633
2020-07-29,RADL3.SA,24.1200008392334
2020-07-29,ECOR3.SA,13.4399995803833
2020-07-29,MRFG3.SA,14.550000190734865
2020-07-29,MRVE3.SA,19.959999084472656
2020-07-29,CYRE3.SA,26.899999618530273
2020-07-29,B3SA3.SA,64.62999725341797
2020-07-29,VVAR3.SA,20.1200008392334
2020-07-29,CIEL3.SA,4.940000057220459
2020-07-29,WEGE3.SA,66.98000335693361
2020-07-29,COGN3.SA,9.239999771118164
2020-07-29,SANB11.SA,30.959999084472656
2020-07-29,BRML3.SA,10.34000015258789
2020-07-29,HAPV3.SA,65.5
2020-07-29,MGLU3.SA,80.20999908447266
2020-07-29,ABEV3.SA,15.149999618530273
2020-07-29,CMIG4.SA,11.708399772644045
2020-07-29,RAIL3.SA,22.450000762939453
2020-07-29,QUAL3.SA,28.38999938964844
2020-07-29,LREN3.SA,41.70000076293945
2020-07-29,GOLL4.SA,18.450000762939453
2020-07-29,BRFS3.SA,21.86000061035156
2020-07-29,MULT3.SA,21.899999618530273
2020-07-29,CVCB3.SA,21.440000534057614
2020-07-29,CCRO3.SA,14.670000076293945
2020-07-29,SULA11.SA,51.43000030517578
2020-07-29,GGBR4.SA,17.989999771118164
2020-07-29,EGIE3.SA,44.5
2020-07-29,AZUL4.SA,20.959999084472656
2020-07-29,PETR3.SA,23.82999992370605
2020-07-29,HYPE3.SA,36.20000076293945
2020-07-30,CCRO3.SA,14.829999923706055
2020-07-30,CSNA3.SA,12.779999732971193
2020-07-30,BBDC3.SA,21.5
2020-07-30,AZUL4.SA,21.020000457763672
2020-07-30,TIMP3.SA,14.800000190734865
2020-07-30,KLBN11.SA,21.290000915527344
2020-07-30,CYRE3.SA,27.6200008392334
2020-07-30,CIEL3.SA,4.8400001525878915
2020-07-30,USIM5.SA,8.210000038146973
2020-07-30,JBSS3.SA,21.96999931335449
2020-07-30,PRIO3.SA,39.65999984741211
2020-07-30,TAEE11.SA,29.20000076293945
2020-07-30,ITSA4.SA,10.90999984741211
2020-07-30,TOTS3.SA,26.1200008392334
2020-07-30,BEEF3.SA,13.970000267028807
2020-07-30,RADL3.SA,25.05400085449219
2020-07-30,BTOW3.SA,122.0
2020-07-30,RENT3.SA,49.959999084472656
2020-07-30,UGPA3.SA,19.75
2020-07-30,VALE3.SA,61.27000045776367
2020-07-30,CVCB3.SA,21.5
2020-07-30,GNDI3.SA,68.90000152587889
2020-07-30,BPAC11.SA,86.86000061035156
2020-07-30,MRVE3.SA,19.75
2020-07-30,NTCO3.SA,48.66999816894531
2020-07-30,BBSE3.SA,28.06999969482422
2020-07-30,EMBR3.SA,7.949999809265138
2020-07-30,ENBR3.SA,18.520000457763672
2020-07-30,RAIL3.SA,22.729999542236328
2020-07-30,HGTX3.SA,15.1899995803833
2020-07-30,YDUQ3.SA,35.09000015258789
2020-07-30,PETR3.SA,23.31999969482422
2020-07-30,MULT3.SA,21.600000381469727
2020-07-30,LREN3.SA,41.38999938964844
2020-07-30,COGN3.SA,9.460000038146973
2020-07-30,ABEV3.SA,14.550000190734865
2020-07-30,LAME4.SA,35.02000045776367
2020-07-30,PCAR3.SA,73.70999908447266
2020-07-30,SUZB3.SA,42.22000122070313
2020-07-30,IGTA3.SA,34.299999237060554
2020-07-30,MGLU3.SA,83.29000091552734
2020-07-30,CRFB3.SA,22.649999618530273
2020-07-30,GGBR4.SA,17.739999771118164
2020-07-30,HYPE3.SA,36.2599983215332
2020-07-30,IRBR3.SA,8.069999694824219
2020-07-30,BRDT3.SA,23.0
2020-07-30,CPFE3.SA,31.729999542236328
2020-07-30,BBAS3.SA,34.799999237060554
2020-07-30,QUAL3.SA,28.729999542236328
2020-07-30,PETR4.SA,22.81999969482422
2020-07-30,BRFS3.SA,21.200000762939453
2020-07-30,SULA11.SA,50.849998474121094
2020-07-30,CMIG4.SA,11.756400108337402
2020-07-30,GOLL4.SA,18.549999237060547
2020-07-30,VIVT4.SA,51.13000106811523
2020-07-30,ENGI11.SA,49.599998474121094
2020-07-30,ELET3.SA,38.150001525878906
2020-07-30,EQTL3.SA,25.45000076293945
2020-07-30,EGIE3.SA,44.66999816894531
2020-07-30,SBSP3.SA,59.13999938964844
2020-07-30,BBDC4.SA,23.40999984741211
2020-07-30,WEGE3.SA,68.0
2020-07-30,B3SA3.SA,64.61000061035156
2020-07-30,CSAN3.SA,88.0999984741211
2020-07-30,MRFG3.SA,14.630000114440918
2020-07-30,ITUB4.SA,27.809999465942386
2020-07-30,BRAP4.SA,42.86000061035156
2020-07-30,HAPV3.SA,66.19999694824219
2020-07-30,VVAR3.SA,20.200000762939453
2020-07-30,FLRY3.SA,25.6299991607666
2020-07-30,ELET6.SA,39.18999862670898
2020-07-30,SANB11.SA,31.04999923706055
2020-07-30,ECOR3.SA,13.579999923706055
2020-07-30,GOAU4.SA,8.119999885559082
2020-07-30,BRML3.SA,10.300000190734863
2020-07-30,BRKM5.SA,23.809999465942386
2020-07-30,EZTC3.SA,40.810001373291016
2020-07-31,ENGI11.SA,48.75
2020-07-31,TOTS3.SA,25.82999992370605
2020-07-31,ITUB4.SA,26.88999938964844
2020-07-31,CSNA3.SA,12.25
2020-07-31,BBSE3.SA,27.82999992370605
2020-07-31,CIEL3.SA,5.369999885559082
2020-07-31,CCRO3.SA,14.960000038146973
2020-07-31,NTCO3.SA,47.040000915527344
2020-07-31,ENBR3.SA,18.559999465942386
2020-07-31,HAPV3.SA,65.13999938964844
2020-07-31,QUAL3.SA,28.0
2020-07-31,CRFB3.SA,22.440000534057614
2020-07-31,IRBR3.SA,7.96999979019165
2020-07-31,BEEF3.SA,13.579999923706055
2020-07-31,EZTC3.SA,41.16999816894531
2020-07-31,RADL3.SA,24.81999969482422
2020-07-31,PCAR3.SA,71.0
2020-07-31,GOAU4.SA,8.039999961853027
2020-07-31,CSAN3.SA,90.4000015258789
2020-07-31,ABEV3.SA,13.899999618530273
2020-07-31,UGPA3.SA,18.940000534057614
2020-07-31,EMBR3.SA,7.610000133514403
2020-07-31,JBSS3.SA,21.540000915527344
2020-07-31,WEGE3.SA,67.34999847412111
2020-07-31,B3SA3.SA,63.43999862670898
2020-07-31,BRAP4.SA,43.04999923706055
2020-07-31,COGN3.SA,8.279999732971191
2020-07-31,PETR4.SA,22.200000762939453
2020-07-31,ELET6.SA,38.45000076293945
2020-07-31,ECOR3.SA,14.520000457763672
2020-07-31,CPFE3.SA,31.399999618530273
2020-07-31,BRKM5.SA,22.79999923706055
2020-07-31,EQTL3.SA,25.53000068664551
2020-07-31,SBSP3.SA,60.849998474121094
2020-07-31,LAME4.SA,34.09999847412109
2020-07-31,VVAR3.SA,19.520000457763672
2020-07-31,SUZB3.SA,42.0
2020-07-31,GGBR4.SA,17.450000762939453
2020-07-31,HYPE3.SA,36.11999893188477
2020-07-31,BRDT3.SA,22.70000076293945
2020-07-31,BBDC4.SA,22.440000534057614
2020-07-31,BBAS3.SA,33.580001831054695
2020-07-31,EGIE3.SA,46.16999816894531
2020-07-31,GOLL4.SA,17.90999984741211
2020-07-31,BRFS3.SA,20.700000762939453
2020-07-31,SULA11.SA,50.88000106811523
2020-07-31,VIVT4.SA,52.6500015258789
2020-07-31,ELET3.SA,36.93999862670898
2020-07-31,LREN3.SA,41.13000106811523
2020-07-31,MGLU3.SA,80.70999908447266
2020-07-31,MRFG3.SA,14.40999984741211
2020-07-31,FLRY3.SA,25.61000061035156
2020-07-31,BRML3.SA,9.899999618530273
2020-07-31,ITSA4.SA,10.670000076293944
2020-07-31,TIMP3.SA,15.75
2020-07-31,BBDC3.SA,20.729999542236328
2020-07-31,AZUL4.SA,20.309999465942386
2020-07-31,RAIL3.SA,22.21999931335449
2020-07-31,YDUQ3.SA,33.889999389648445
2020-07-31,MULT3.SA,21.13999938964844
2020-07-31,VALE3.SA,60.709999084472656
2020-07-31,CVCB3.SA,20.799999237060547
2020-07-31,BTOW3.SA,119.31999969482422
2020-07-31,SANB11.SA,30.01000022888184
2020-07-31,BPAC11.SA,86.41999816894531
2020-07-31,PETR3.SA,22.70000076293945
2020-07-31,GNDI3.SA,66.76000213623047
2020-07-31,HGTX3.SA,14.800000190734865
2020-07-31,IGTA3.SA,33.549999237060554
2020-07-31,CYRE3.SA,27.420000076293945
2020-07-31,TAEE11.SA,29.03000068664551
2020-07-31,KLBN11.SA,20.770000457763672
2020-07-31,USIM5.SA,8.130000114440918
2020-07-31,PRIO3.SA,39.59000015258789
2020-07-31,RENT3.SA,50.91999816894531
2020-07-31,MRVE3.SA,19.13999938964844
2020-07-31,CMIG4.SA,11.525899887084961
2020-08-03,COGN3.SA,7.8499999046325675
2020-08-03,PETR3.SA,22.34000015258789
2020-08-03,CPFE3.SA,31.040000915527344
2020-08-03,UGPA3.SA,18.959999084472656
2020-08-03,ITSA4.SA,10.699999809265137
2020-08-03,PRIO3.SA,39.5099983215332
2020-08-03,CRFB3.SA,21.920000076293945
2020-08-03,CMIG4.SA,11.3100004196167
2020-08-03,MULT3.SA,20.57999992370605
2020-08-03,ENGI11.SA,49.33000183105469
2020-08-03,CYRE3.SA,26.75
2020-08-03,BRML3.SA,9.59000015258789
2020-08-03,SANB11.SA,29.63999938964844
2020-08-03,MRFG3.SA,14.5
2020-08-03,BRAP4.SA,43.2400016784668
2020-08-03,ELET6.SA,38.5
2020-08-03,ECOR3.SA,14.18000030517578
2020-08-03,BRKM5.SA,23.29999923706055
2020-08-03,TAEE11.SA,28.649999618530273
2020-08-03,SBSP3.SA,60.13999938964844
2020-08-03,SUZB3.SA,43.09000015258789
2020-08-03,MGLU3.SA,82.56999969482422
2020-08-03,BRDT3.SA,21.799999237060547
2020-08-03,EGIE3.SA,46.11999893188477
2020-08-03,BRFS3.SA,20.6299991607666
2020-08-03,SULA11.SA,50.04999923706055
2020-08-03,ELET3.SA,37.54999923706055
2020-08-03,LREN3.SA,40.81999969482422
2020-08-03,LAME4.SA,34.389999389648445
